id,id,clothtype,type,price,pricerate,weight,quality,level,material,occupation,condition1,condition2,stat1a,stat1b,stat2a,stat2b,defense,magicresistence,range,attackpower,attackspeed,itemgrade,name,icon,description,blue,union points
,537,8,212,91875,0,50,75,,,0|0|0,31|86,0|0,18,9,10,9,,,200,149,13,5,Legendary Morning Star,958,A cast iron flail whose destructive potential is definitive of the term go medieval.,6,
,538,8,212,91875,0,50,75,,,0|0|0,31|86,0|0,20,9,10,9,,,200,149,13,5,Enchanted Morning Star,958,A cast iron flail whose destructive potential is definitive of the term go medieval.,9,
,539,8,212,119475,0,50,80,,,0|0|0,31|96,0|0,24,10,10,10,,,200,165,12,6,Demonic Pony Hammer,959,A hammer made of horseshoe that makes light sounds in battle.,1,
,540,8,212,119475,0,50,79,,,0|0|0,31|91,0|0,0,0,10,10,,,200,165,12,6,Fabulous Pony Hammer,959,A hammer made of horseshoe that makes light sounds in battle.,8,
,541,8,212,155400,0,60,81,,,0|0|0,31|106,0|0,20,11,10,11,,,200,187,12,6,Enchanted Blood Mace,960,A cursed mace that thirsts for blood.,9,
,542,8,212,155400,0,60,82,,,0|0|0,31|106,0|0,24,11,10,11,,,200,187,12,6,Demonic Blood Mace,960,A cursed mace that thirsts for blood.,1,
,543,8,212,189375,0,60,85,,,0|0|0,31|116,0|0,18,12,10,12,,,200,196,11,6,Legendary Scorpion Club,962,A hammer made from a poisonous scorpions tail.,6,
,544,8,212,189375,0,60,86,,,0|0|0,31|116,0|0,20,12,10,12,,,200,196,11,6,Enchanted Scorpion Club,962,A hammer made from a poisonous scorpions tail.,9,
,545,8,212,248775,0,60,88,,,0|0|0,31|126,0|0,18,13,10,13,,,200,235,12,6,Legendary Battle Mace,963,A Melee Weapon that has been optimized for use in battle.,6,
,546,8,212,325350,0,70,90,,,0|0|0,31|136,0|0,24,14,10,14,,,200,272,13,6,Demonic Great Hammer,964,A destructive hammer whose power rocks the very earth.,1,
,547,8,212,325350,0,70,92,,,0|0|0,31|136,0|0,18,14,10,14,,,200,272,13,6,Legendary Great Hammer,964,A destructive hammer whose power rocks the very earth.,6,
,548,8,212,394050,0,70,94,,,0|0|0,31|141,0|0,0,0,10,15,,,250,289,12,6,Fabulous Forest Hammer,965,A legendary hammer used by Eldeons wood workers.,8,
,549,8,212,394050,0,70,93,,,0|0|0,31|146,0|0,18,15,10,15,,,250,289,12,6,Legendary Forest Hammer,965,A legendary hammer used by Eldeons wood workers.,6,
,550,8,212,473925,0,60,97,,,0|0|0,31|146,0|0,30,2,10,16,,,250,317,12,3,Epic Labor Hammer,966,A hammer with a beautiful jewel that symbolizes authority on Junon. There are many imitations.,7,
,551,8,212,473925,0,60,97,,,0|0|0,31|156,0|0,24,16,10,16,,,250,317,12,3,Demonic Labor Hammer,966,A hammer with a beautiful jewel that symbolizes authority on Junon. There are many imitations.,1,
,552,8,212,564525,0,70,100,,,0|0|0,31|161,0|0,0,0,10,17,,,250,348,12,3,Fabulous Nirvana Hammer,967,A hammer that glitters with royal majesty as you rush into the heat of battle.,8,
,553,8,212,988575,0,70,86,,,0|0|0,31|196,0|0,24,20,10,20,,,250,429,12,7,Demonic Northern Light,970,A Melee Weapon with the golden shine of the Northern Lights.,1,
,561,8,271,22860,0,10,62,,,0|0|0,31|45,0|0,24,5,10,5,,,2005,71,8,3,Demonic Cutter Bow Gun,989,A Crossbow that fires bolts which can cut through anything.,1,
,562,8,271,34695,0,15,66,,,0|0|0,31|50,0|0,0,0,10,6,,,2006,78,8,3,Fabulous Quick Bow Gun,990,A Crossbow that provides superior rapid firing power.,8,
,563,8,271,59100,0,20,71,,,0|0|0,31|65,0|0,18,7,10,7,,,2207,100,9,4,Legendary Crossbow Gun,991,A Crossbow which provides great destructive power.,6,
,564,8,271,112575,0,20,77,,,0|0|0,31|85,0|0,20,9,10,9,,,2209,140,10,5,Enchanted Dark Bow Gun,993,A high quality Crossbow that comes in a polished black color.,9,
,565,8,271,147750,0,25,81,,,0|0|0,31|95,0|0,24,10,10,10,,,2310,154,9,6,Demonic Elf Bow Gun,994,A gorgeous yet simple to use Crossbow that was used by the Elves.,1,
,566,8,271,197850,0,25,83,,,0|0|0,31|105,0|0,18,11,10,11,,,2311,183,10,6,Legendary Anima Bow Gun,995,A Crossbow infused with the power of nature.,6,
,567,8,271,257850,0,30,88,,,0|0|0,31|105,0|0,30,2,10,12,,,2312,192,10,6,Epic OverGear Bow Gun,996,The most scientifically advanced Crossbow designed to eradicate foes.,7,
,568,8,271,257850,0,30,87,,,0|0|0,31|115,0|0,24,12,10,12,,,2312,192,10,6,Demonic OverGear Bow Gun,996,The most scientifically advanced Crossbow designed to eradicate foes.,1,
,581,8,221,12960,0,25,57,,,0|0|0,31|35,0|0,18,4,10,4,,,250,63,10,2,Legendary Cutter Edge,1043,Two-Handed Sword that specializes in cutting.,6,
,582,8,221,37425,0,25,64,,,0|0|0,31|55,0|0,20,6,10,6,,,250,99,11,3,Enchanted Bull Sword,1045,A heavy sword decorated with an angry bull. Beware!,9,
,583,8,221,52350,0,30,69,,,0|0|0,31|65,0|0,24,7,10,7,,,250,117,11,4,Demonic Two-Handed Sword,1046,The most basic Two-Handed Sword.,1,
,584,8,221,70950,0,30,71,,,0|0|0,31|75,0|0,24,8,10,8,,,250,137,11,4,Demonic After Blade,1047,A beautiful sword that looks resplendent when giving the finishing touch.,1,
,585,8,221,101400,0,30,74,,,0|0|0,31|85,0|0,18,9,10,9,,,250,165,12,5,Legendary Executioner ,1048,A sword used in the gruesome task of decapitation.,6,
,586,8,221,162150,0,40,82,,,0|0|0,31|105,0|0,20,11,10,11,,,250,204,11,6,Enchanted Claymore,1050,An aristocratic sword adorned with jewels and the image of a crow.,9,
,587,8,221,206475,0,50,85,,,0|0|0,31|115,0|0,24,12,10,12,,,250,215,11,6,Demonic Flamberge,1051,A sword with a wavy edge.,1,
,588,8,221,206475,0,50,86,,,0|0|0,31|110,0|0,0,0,10,12,,,250,215,11,6,Fabulous Flamberge,1051,A sword with a wavy edge.,8,
,589,8,221,244200,0,50,87,,,0|0|0,31|125,0|0,24,13,10,13,,,250,246,10,6,Demonic Dragon Sword,1053,A sword in which the blade is generally decorated with the image of a dragon.,1,
,590,8,221,415800,0,60,94,,,0|0|0,31|145,0|0,18,15,10,15,,,250,326,12,6,Legendary Great Sword,1055,An enormous sword that you are barely able to carry.,6,
,591,8,221,498300,0,65,96,,,0|0|0,31|155,0|0,20,16,10,16,,,250,358,12,6,Enchanted Giant Sword,1056,A huge sword that was used by the king of the Orcs.,9,
,592,8,221,498300,0,65,97,,,0|0|0,31|145,0|0,30,2,10,16,,,250,358,11,6,Epic Giant Sword,1056,A huge sword that was used by the king of the Orcs.,7,
,593,8,221,562500,0,100,99,,,0|0|0,31|165,0|0,24,17,10,17,,,250,376,11,6,Demonic Shions Guardian,1057,A very heavy sword used by a great war hero in a distant land.,1,
,594,8,221,562500,0,100,100,,,0|0|0,31|165,0|0,18,17,10,17,,,250,376,11,6,Legendary Shions Guardian,1057,A very heavy sword used by a great war hero in a distant land.,6,
,595,8,221,926625,0,130,97,,,0|0|0,31|190,0|0,0,0,10,20,,,250,440,11,7,Fabulous Moon Sword,1060,A sword that is believed to contain the power of a blue moon.,8,
,596,8,221,926625,0,130,97,,,0|0|0,31|195,0|0,24,20,10,20,,,250,440,11,7,Demonic Moon Sword,1060,A sword that is believed to contain the power of a blue moon.,1,
,611,8,223,8760,0,20,53,,,0|0|0,31|26,0|0,18,3,10,3,,,150,51,12,1,Legendary Small Axe,1119,An Axe commonly used by ruffians and trouble makers.,6,
,612,8,223,15727,0,20,56,,,0|0|0,31|36,0|0,20,4,10,4,,,200,68,12,2,Enchanted Battle Axe,1120,A specially crafted weapon that can be used as both an axe and a hammer.,9,
,613,8,223,26175,0,25,61,,,0|0|0,31|46,0|0,24,5,10,5,,,200,82,12,2,Demonic Tomahawk,1121,An Axe that through some kind of illusion looks just like an eagle.,1,
,614,8,223,37275,0,30,64,,,0|0|0,31|56,0|0,18,6,10,6,,,200,94,12,3,Legendary Orc Axe,1122,A dull Axe made of animal bone that was used by the Orcs.,6,
,615,8,223,53475,0,30,69,,,0|0|0,31|66,0|0,18,7,10,7,,,200,113,12,3,Legendary Tower Axe,1123,An Axe with a splendidly long blade.,6,
,616,8,223,94425,0,35,75,,,0|0|0,31|86,0|0,20,9,10,9,,,200,141,12,4,Enchanted Silver Axe,1125,A silver Axe that is somehow effective in healing your wounds.,9,
,617,8,223,124650,0,30,78,,,0|0|0,31|96,0|0,24,10,10,10,,,200,163,12,5,Demonic Golden Axe,1126,An Axe of gold that everyone seems to want.,1,
,618,8,223,124650,0,30,80,,,0|0|0,31|91,0|0,0,0,10,10,,,200,163,12,5,Fabulous Golden Axe,1126,An Axe of gold that everyone seems to want.,8,
,619,8,223,164700,0,30,82,,,0|0|0,31|106,0|0,24,11,10,11,,,200,188,12,6,Demonic Great Axe,1127,A fearsome Axe with two huge blades.,1,
,620,8,223,254250,0,40,87,,,0|0|0,31|126,0|0,18,13,10,13,,,200,223,12,6,Legendary Flame Axe,1129,An Axe that always emits flames from its blade edges. Be careful when handling it.,6,
,621,8,223,336525,0,40,91,,,0|0|0,31|136,0|0,18,14,10,14,,,250,258,12,6,Legendary Earthquake,1131,An Axe filled with the power of the earth making it capable of starting earthquakes.,6,
,622,8,223,336525,0,40,92,,,0|0|0,31|136,0|0,20,14,10,14,,,250,258,12,6,Enchanted Earthquake,1131,An Axe filled with the power of the earth making it capable of starting earthquakes.,9,
,623,8,223,413925,0,45,95,,,0|0|0,31|146,0|0,24,15,10,15,,,250,286,12,6,Demonic Bloody Axe,1132,A dreadful Axe that once held induces a craving for bloodshed.,1,
,624,8,223,413925,0,45,94,,,0|0|0,31|146,0|0,18,15,10,15,,,250,286,12,6,Legendary Bloody Axe,1132,A dreadful Axe that once held induces a craving for bloodshed.,6,
,625,8,223,469350,0,50,96,,,0|0|0,31|156,0|0,18,16,10,16,,,250,315,12,6,Legendary Collapse Axe,1133,An Axe with long and bulky blades.,6,
,626,8,223,594825,0,60,100,,,0|0|0,31|156,0|0,30,2,10,17,,,250,346,12,6,Epic Adamantium Axe,1134,An Axe made of Adamantium which can never be broken. There are many imitations.,7,
,627,8,223,594825,0,60,100,,,0|0|0,31|166,0|0,24,17,10,17,,,250,346,12,6,Demonic Adamantium Axe,1134,An Axe made of Adamantium which can never be broken. There are many imitations.,1,
,628,8,223,1265550,0,70,100,,,0|0|0,31|216,0|0,20,22,10,22,,,250,434,12,7,Enchanted Turak Axe,1137,The axe used by Turak leader of the corrupted Sikukus.,9,
,640,8,222,570,0,10,23,,,0|0|0,31|5,0|0,20,1,10,1,,,350,14,9,1,Enchanted Bamboo Spear,1079,A simple Spear made of bamboo.,9,
,641,8,222,14760,0,25,56,,,0|0|0,31|37,0|0,18,4,10,4,,,350,63,10,2,Legendary Bardiche,1083,A unique Spear whose point is shaped like an axe blade.,6,
,642,8,222,23962,0,30,61,,,0|0|0,31|47,0|0,24,5,10,5,,,350,74,9,3,Demonic Iron Spear,1084,A widely used Spear that provides great power considering its price.,1,
,643,8,222,39450,0,30,65,,,0|0|0,31|57,0|0,20,6,10,6,,,350,94,10,3,Enchanted Trident,1085,A three pronged Spear that should never be used as a fork.,9,
,644,8,222,53850,0,35,69,,,0|0|0,31|67,0|0,20,7,10,7,,,350,107,9,4,Enchanted Death Spear,1086,The god of Deaths weapon of choice.,9,
,645,8,222,72825,0,30,72,,,0|0|0,31|77,0|0,24,8,10,8,,,400,125,9,4,Demonic Halberd,1087,A versatile Spear that can be used to chop stab and slice.,1,
,646,8,222,101775,0,30,75,,,0|0|0,31|87,0|0,18,9,10,9,,,400,151,10,5,Legendary Lightning Spear,1088,An electrical Spear that can summon thunder. Be careful lest it shock you.,6,
,647,8,222,135375,0,40,80,,,0|0|0,31|97,0|0,24,10,10,10,,,400,173,10,6,Demonic Shining Spear,1089,A radiant Spear that always dazzles brightly.,1,
,648,8,222,135375,0,40,79,,,0|0|0,31|92,0|0,0,0,10,10,,,400,173,10,6,Fabulous Shining Spear,1089,A radiant Spear that always dazzles brightly.,8,
,649,8,222,163500,0,40,81,,,0|0|0,31|107,0|0,18,11,10,11,,,400,188,9,6,Legendary Chaos Spear,1090,An abominable Spear surrounded with a swirling aura of darkness.,6,
,650,8,222,163500,0,40,82,,,0|0|0,31|107,0|0,24,11,10,11,,,400,188,9,6,Demonic Chaos Spear,1090,An abominable Spear surrounded with a swirling aura of darkness.,1,
,651,8,222,206625,0,40,86,,,0|0|0,31|117,0|0,20,12,10,12,,,400,196,9,6,Enchanted Gungnir ,1092,A mythical Spear that is said to be used by Odin leader of the Norse gods.,9,
,652,8,222,206625,0,40,86,,,0|0|0,31|117,0|0,18,12,10,12,,,400,196,9,6,Legendary Gungnir ,1092,A mythical Spear that is said to be used by Odin leader of the Norse gods.,6,
,653,8,222,270525,0,45,88,,,0|0|0,31|127,0|0,24,13,10,13,,,400,246,10,6,Demonic Oriental Spear,1093,A legendary Spear used by Yeopo a famous commander.,1,
,654,8,222,270525,0,45,88,,,0|0|0,31|122,0|0,0,0,10,13,,,400,246,10,6,Fabulous Oriental Spear,1093,A legendary Spear used by Yeopo a famous commander.,8,
,655,8,222,334350,0,50,92,,,0|0|0,31|137,0|0,20,14,10,14,,,400,272,10,6,Enchanted Dragon Spear,1094,A Spear that is said to have been used by a dragon as its toothpick.,9,
,656,8,222,409800,0,60,94,,,0|0|0,31|147,0|0,24,15,10,15,,,400,300,10,6,Demonic Dagan Spear,1095,A Spear which seems to have been made to hunt huge animals.,1,
,657,8,222,409800,0,60,96,,,0|0|0,31|147,0|0,18,15,10,15,,,400,300,10,6,Legendary Dagan Spear,1095,A Spear which seems to have been made to hunt huge animals.,6,
,658,8,222,495300,0,50,97,,,0|0|0,31|147,0|0,30,2,10,16,,,450,330,10,6,Epic Longinus Spear,1096,Just by holding this saintly Spear you can sense the presence of evil.,7,
,659,8,222,495300,0,50,96,,,0|0|0,31|157,0|0,20,16,10,16,,,450,330,10,6,Enchanted Longinus Spear,1096,Just by holding this saintly Spear you can sense the presence of evil.,9,
,660,8,222,559875,0,50,100,,,0|0|0,31|167,0|0,24,17,10,17,,,450,344,9,6,Demonic Nimrodpiece,1097,It is said that scars made by this Spear never truly heal.,1,
,661,8,222,559875,0,50,100,,,0|0|0,31|162,0|0,0,0,10,17,,,450,344,9,6,Fabulous Nimrodpiece,1097,It is said that scars made by this Spear never truly heal.,8,
,662,8,222,1189425,0,70,90,,,0|0|0,31|217,0|0,18,22,10,22,,,450,445,10,7,Legendary Warlord Spear,1102,A spear adorned with a flag on which the Righteous Crusader emblem is printed.,6,
,671,8,231,6720,0,10,53,,,0|0|0,31|25,0|0,24,3,11,3,,,2203,49,10,2,Demonic Orc Bow,1160,The basic Bow for Orc Archers.,1,
,672,8,231,12060,0,10,56,,,0|0|0,31|35,0|0,18,4,11,4,,,2204,62,10,2,Legendary White Wing Bow,1161,A Bow that is made in the form of a little angels wing.,6,
,673,8,231,20385,0,15,61,,,0|0|0,31|45,0|0,20,5,11,5,,,2305,78,10,3,Enchanted Elf Bow,1162,A powerful Bow that was used by the Elves.,9,
,674,8,231,33600,0,15,64,,,0|0|0,31|55,0|0,20,6,11,6,,,2306,94,10,3,Enchanted Iron Bow,1163,A solid Bow that is constructed of iron.,9,
,675,8,231,45825,0,15,67,,,0|0|0,31|65,0|0,18,7,11,7,,,2307,113,10,4,Legendary Maiya Bow,1164,A Bow that calls forth the determination of shepherd boys who have decided to eradicate the wolves that have stolen their sheep.,6,
,676,8,231,85425,0,20,75,,,0|0|0,31|85,0|0,24,9,11,9,,,2409,152,10,5,Demonic Half-Elf Bow,1166,The basic Bow that was used by Half Elves.,1,
,677,8,231,114900,0,20,78,,,0|0|0,31|95,0|0,24,10,11,10,,,2410,174,10,6,Demonic Mythril Bow,1167,A Bow made of Mythril whose quality is guaranteed after purchase.,1,
,678,8,231,114900,0,20,79,,,0|0|0,31|90,0|0,0,0,11,10,,,2410,174,10,6,Fabulous Mythril Bow,1167,A Bow made of Mythril whose quality is guaranteed after purchase.,8,
,679,8,231,142425,0,20,81,,,0|0|0,31|105,0|0,18,11,11,11,,,2411,198,10,6,Legendary Bow of East Archer,1168,A Bow that was popularly used in the East.,6,
,680,8,231,229950,0,20,88,,,0|0|0,31|125,0|0,20,13,11,13,,,2513,247,10,6,Enchanted Bow of Wind Spirit,1184,A mysterious Bow that contains the spirit of the wind.,9,
,681,8,231,287850,0,25,90,,,0|0|0,31|135,0|0,18,14,11,14,,,2514,275,10,6,Legendary Dual Stick Bow,1185,A Bow said to be used by a legend. However there are many imitations.,6,
,682,8,231,354375,0,25,94,,,0|0|0,31|145,0|0,20,15,11,15,,,2515,302,10,6,Enchanted Mediator Bow,1186,A Bow whose true power shines when violence is avoided for the sake of justice.,9,
,683,8,231,422775,0,25,96,,,0|0|0,31|155,0|0,24,16,11,16,,,2516,332,10,6,Demonic Lynx Bow,1187,A legendary Bow used by Eldeons Hunters.,1,
,684,8,231,422775,0,25,97,,,0|0|0,31|145,0|0,30,2,11,16,,,2516,332,10,6,Epic Lynx Bow,1187,A legendary Bow used by Eldeons Hunters.,7,
,685,8,231,507450,0,30,99,,,0|0|0,31|165,0|0,20,17,11,17,,,2517,363,10,6,Enchanted Bifenith Bow,1188,The standard Bow used long ago by a group of warriors united by Robin Hawker.,9,
,686,8,231,837525,0,30,98,,,0|0|0,31|195,0|0,18,20,11,20,,,2620,445,10,7,Legendary Kentauros Bow,1191, A Bow with pointed menacing thorns. ,6,
,701,8,232,9030,0,15,53,,,0|0|0,31|25,0|0,18,3,13,3,,,2303,50,11,2,Legendary Gloria Gun,1211,Despite being a pistol the Gloria Gun has an excellent rapid fire rate.,6,
,702,8,232,15840,0,20,56,,,0|0|0,31|35,0|0,24,4,13,4,,,2304,64,11,2,Demonic Iron Rifle,1212,A model of one of the very first rifles that introduced the use of guns in battle.,1,
,703,8,232,25920,0,20,61,,,0|0|0,31|45,0|0,24,5,13,5,,,2305,80,11,3,Demonic Iron Shotgun,1213,A shotgun that is especially effective at point blank range. Dont get too close to it!,1,
,704,8,232,43650,0,20,64,,,0|0|0,31|55,0|0,18,6,13,6,,,2306,96,11,3,Legendary Sorden Gun,1214,A cumbersome looking Gun it offers decent power but isnt very good at firing rapidly.,6,
,705,8,232,58500,0,25,67,,,0|0|0,31|65,0|0,20,7,13,7,,,2307,114,11,4,Enchanted Edge Gun,1215,A pistol whose accuracy can be compared to that of ninja assassins.,9,
,706,8,232,110850,0,30,75,,,0|0|0,31|85,0|0,20,9,13,9,,,2509,154,11,5,Enchanted Beretta,1217,A Gun with enough power to exterminate zombies.,9,
,707,8,232,147600,0,30,78,,,0|0|0,31|95,0|0,24,10,13,10,,,2510,176,11,6,Demonic Sniper Gun,1218,A rifle that is well suited to accurately targeting enemies from a great distance.,1,
,708,8,232,147600,0,30,79,,,0|0|0,31|90,0|0,0,0,13,10,,,2510,176,11,6,Fabulous Sniper Gun,1218,A rifle that is well suited to accurately targeting enemies from a great distance.,8,
,709,8,232,190950,0,30,81,,,0|0|0,31|105,0|0,18,11,13,11,,,2511,199,11,6,Legendary Justice Cannon,1219,A cannon whose power reflects the fervor of those who fight for justice.,6,
,710,8,232,311700,0,30,88,,,0|0|0,31|125,0|0,20,13,13,13,,,2713,249,11,6,Enchanted Piercing Gun,1222,A Gun with the power to pierce absolutely anything.,9,
,711,8,232,384300,0,35,90,,,0|0|0,31|135,0|0,20,14,13,14,,,2714,276,11,6,Enchanted Remington,1223,A masterpiece that combines both incredible power and gorgeous design.,9,
,712,8,232,384300,0,35,91,,,0|0|0,31|130,0|0,0,0,13,14,,,2714,276,11,6,Fabulous Remington,1223,A masterpiece that combines both incredible power and gorgeous design.,8,
,713,8,232,478875,0,35,93,,,0|0|0,31|135,0|0,30,2,13,15,,,2715,304,11,6,Epic Brave Gun,1224,A rifle of judgment that only one that truly has courage may use.,7,
,714,8,232,478875,0,35,94,,,0|0|0,31|145,0|0,24,15,13,15,,,2715,304,11,6,Demonic Brave Gun,1224,A rifle of judgment that only one that truly has courage may use.,1,
,715,8,232,581700,0,40,97,,,0|0|0,31|155,0|0,24,16,13,16,,,2916,334,11,6,Demonic Bastard Gun,1225,At long last a weapon that is half gun half Bastard Sword. Its specially patented.,1,
,716,8,232,691650,0,40,98,,,0|0|0,31|165,0|0,18,17,13,17,,,2917,365,11,6,Legendary Steam Shocker,1226,A product of both science and magic the Mana Steam Shocker is a truly fantastic gun.,6,
,717,8,232,691650,0,40,100,,,0|0|0,31|165,0|0,20,17,13,17,,,2917,365,11,6,Enchanted Steam Shocker,1226,A product of both science and magic the Mana Steam Shocker is a truly fantastic gun.,9,
,718,8,232,1149900,0,50,100,,,0|0|0,31|195,0|0,20,20,13,20,,,3020,451,11,7,Enchanted Winchester,1229,An antiquated shotgun that can be easily found almost anywhere.,9,
,731,8,233,53850,0,20,61,,,0|0|0,31|45,0|0,18,5,10,5,,,2605,92,12,3,Legendary Hard Launcher,1250,A tough Launcher that wont break easily.,6,
,732,8,233,78450,0,20,65,,,0|0|0,31|55,0|0,20,6,10,6,,,2606,111,12,3,Enchanted Bronze Launcher,1251,A sturdy Launcher made entirely of bronze.,9,
,733,8,233,149775,0,20,73,,,0|0|0,31|75,0|0,24,8,10,8,,,2708,152,12,4,Demonic Orc Launcher,1253,A heavy Launcher used by the Orc Warriors.,1,
,734,8,233,197025,0,20,75,,,0|0|0,31|85,0|0,24,9,10,9,,,2709,176,12,5,Demonic Mythril Launcher,1254,A masterpiece of a Launcher constructed of high grade Mythril.,1,
,735,8,233,264825,0,20,79,,,0|0|0,31|95,0|0,18,10,10,10,,,2810,200,12,6,Legendary Cross Launcher,1255,An attractive Launcher decorated with crossed blades.,6,
,736,8,233,334425,0,20,81,,,0|0|0,31|105,0|0,20,11,10,11,,,2811,225,12,6,Enchanted Burning Launcher,1256,Launcher with explosive power that shoots flaming shells.,9,
